product_id,product_url,product_title,product_rating,nbr_reviews_sales,current_price,discount_percentage,old_price
1806896553,https://www.etsy.com/fr/listing/1806896553/sac-fourre-tout-en-coton-matelasse-grand,Sac fourre-tout en coton matelassé : grand sac à provisions à imprimé floral,4.8,531,27.59,25.0,36.79
1737782283,https://www.etsy.com/fr/listing/1737782283/sac-fourre-tout-fleuri-pour-le-mois-de,Sac fourre-tout fleuri pour le mois de naissance : cadeau personnalisé en toile de coton,4.9,1300,8.81,30.0,12.58
1037724005,https://www.etsy.com/fr/listing/1037724005/sac-hobo-lin-beige-anse-cuir-amovible,"Sac hobo lin beige, anse cuir amovible / Sac seau femme, style sportswear / Sac fourre-tout toile, anse cuir ferme",4.9,1400,,,
1766463856,https://www.etsy.com/fr/listing/1766463856/sac-fourre-tout-personnalise-avec,Sac fourre-tout personnalisé avec définition du nom : sac à provisions en coton personnalisé,4.9,3700,,,
1737804584,https://www.etsy.com/fr/listing/1737804584/sac-fourre-tout-personnalise-fait,Sac fourre-tout personnalisé fait main/Cadeaux pour la fête des mères/Impression du sac en toile de jute de Mme/Cadeaux de proposition de demoiselle d'honneur personnalisés/Sac de plage en jute/Cadeau de demoiselle d'honneur,4.8,9300,1.95,70.0,6.48
1729575523,https://www.etsy.com/fr/listing/1729575523/sac-fourre-tout-brode-personnalise-en,Sac fourre-tout brodé personnalisé en toile de coton bio,4.8,30500,23.23,25.0,30.97
1247725309,https://www.etsy.com/fr/listing/1247725309/sac-fourre-tout-noir-personnalise-en,Sac fourre-tout noir personnalisé en vrac avec logo - Sac cabas personnalisé - Marchandise en toile de coton noire - Cabas promotionnel pour événement,4.9,1600,4.77,25.0,6.37
4396272507,https://www.etsy.com/fr/listing/4396272507/cabas-en-velours-cotele-brode,"Cabas en velours côtelé brodé personnalisé, cadeau de demoiselle d'honneur, sac à main avec nom personnalisé pour indispensable de tous les jours et week-end, cadeau de Noël, voyage vacances",4.8,6600,3.89,64.0,10.8
1266208385,https://www.etsy.com/fr/listing/1266208385/sac-fourre-tout-en-toile-personnalise,"Sac fourre-tout en toile personnalisé : détails en cuir, grand sac de travail",4.8,1500,37.86,50.0,75.72
1789723360,https://www.etsy.com/fr/listing/1789723360/fourre-tout-en-jute-personnalise-o,fourre-tout en jute personnalisé | Boîtes demoiselle d'honneur | sac à provisions réutilisable personnalisé | sacs de fête entre filles | sac cadeau personnalisé | cadeau personnalisé pour elle,5.0,6800,12.86,10.0,14.29
1840591857,https://www.etsy.com/fr/listing/1840591857/cabas-personnalise-mamietote-bag-super,Cabas personnalisé mamie/tote bag super mamie cœur fleur/sac cabas mamie/sac mamie/cadeau noël mamie/fête des mamies/noël,4.8,147,,,
1803668888,https://www.etsy.com/fr/listing/1803668888/tote-bag-femme-leopard-sac-cabas-sac,Tote Bag Femme Léopard - Sac cabas - Sac fourre-tout - Motifs léopard tendance - Maroquinerie - Sucre & Cannelle,4.8,3200,,,
4401179287,https://www.etsy.com/fr/listing/4401179287/sac-cabas-de-voyage-en-coton-matelasse,Sac cabas de voyage en coton matelassé fait main à imprimé floral,4.9,29,23.4,55.0,52.0
1113032323,https://www.etsy.com/fr/listing/1113032323/sac-fourre-tout-en-velours-cotele-souple,"Sac fourre-tout en velours côtelé souple à double poche (moutarde), sac à bandoulière pour femme, cadeau de rentrée, sac pour étudiant, fourre-tout pour livres de tous les jours",4.9,402,25.97,25.0,34.62
1853167366,https://www.etsy.com/fr/listing/1853167366/sac-personnalise-mamie-tote-bag-super,sac personnalisé mamie/ tote bag super mamie cœur terracotta /sac cabas mamie/sac mamie/cadeau noël mamie/fête des grands mères/noël,4.9,1100,,,
4391785450,https://www.etsy.com/fr/listing/4391785450/sac-en-velours-cotele-brode-sac-fourre,"Sac en velours côtelé brodé, Sac fourre-tout à fermeture éclair, EVJF, Cadeaux de fête de mariage, Sacs fourre-tout personnalisés, Monogramme de sac à bandoulière 25102401",4.9,1000,10.73,60.0,26.82
4330082768,https://www.etsy.com/fr/listing/4330082768/sac-fourre-tout-brode-jardin-de-fleurs,"Sac fourre-tout brodé jardin de fleurs sauvages, sac en toile à fermeture éclair fait main avec poches latérales, sac à bandoulière floral multi-poches cadeau pour elle",5.0,82,23.56,35.0,36.25
4365622930,https://www.etsy.com/fr/listing/4365622930/sac-fourre-tout-personnalise-en-toile,Sac fourre-tout personnalisé en toile brodée : sac personnalisé à fermeture éclair initiale,4.8,25,12.74,70.0,42.46
4337757198,https://www.etsy.com/fr/listing/4337757198/sac-fourre-tout-brode-de-demoiselle,"Sac fourre-tout brodé de demoiselle d'honneur matelassé personnalisé, cadeau de mariée imprimé bloc, sac de plage pour bébé, sac fourre-tout de piscine bohème décontracté floral monogrammé",4.8,40700,30.79,35.0,47.37
1221456202,https://www.etsy.com/fr/listing/1221456202/sac-fourre-tout-en-cuir-souple-sac-a,Sac fourre-tout en cuir souple : sac à main en cuir italien fait main,4.9,2800,198.0,25.0,264.0
1778571197,https://www.etsy.com/fr/listing/1778571197/sac-fourre-tout-personnalise-en-toile-de,"Sac fourre-tout personnalisé en toile de jute fleur de naissance, sac en toile de jute nom floral personnalisé pour elle, sac de soirée Bachelorette, sac fourre-tout de demoiselle d'honneur, cadeaux de demoiselle d'honneur",4.7,273,1.98,50.0,3.96
1487173288,https://www.etsy.com/fr/listing/1487173288/sac-de-courses-reutilisable-en-lin,Sac de courses réutilisable en lin imprimé zèbre | Sac fourre-tout esthétique | Articles les plus vendus | Sac à bandoulière | Cadeau fait main,4.9,93,33.75,25.0,45.0
1732617793,https://www.etsy.com/fr/listing/1732617793/sac-fourre-tout-aquarelle-de-fleurs,"Sac fourre-tout aquarelle de fleurs sauvages, illustration de fleurs pressées et de graminées, fourre-tout en toile aquarelle florale",4.9,1300,4.41,30.0,6.29
1245687004,https://www.etsy.com/fr/listing/1245687004/or-floral-personnalise-nimporte-quel,Or floral personnalisé n'importe quel cadeau de sac fourre-tout initial de lettre. Sac de courses. Imprimé personnalisé. 10 COULEURS. 100% Coton. Alphabet Nom Aquarelle,4.8,3100,8.57,25.0,11.43
4351299421,https://www.etsy.com/fr/listing/4351299421/sac-fourre-tout-en-toile-avec-logo,Sac fourre-tout en toile avec logo personnalisé : grand sac à provisions en coton réutilisable,4.9,1600,14.42,25.0,19.22
4383410622,https://www.etsy.com/fr/listing/4383410622/sac-fourre-tout-en-coton-matelasse-a,Sac fourre-tout en coton matelassé à imprimé tigre fait main : cabas de voyage et de plage,4.9,29,23.4,55.0,52.0
1861107132,https://www.etsy.com/fr/listing/1861107132/cabas-personnalise-en-coton-cadeau,"Cabas Personnalisé en coton, Cadeau Marraine, Sac fourre-tout",4.9,4900,12.66,15.0,14.9
1904398125,https://www.etsy.com/fr/listing/1904398125/sac-cabas-mamancabas-cour-fleuri,sac cabas maman/Cabas Cœur fleuri Maman/cabas jute maman/cabas maman personnalisable/cabas fête mères/cabas fête des mamans/maman,4.8,147,,,
1763755485,https://www.etsy.com/fr/listing/1763755485/grand-sac-cabas-en-toile-de-jute-avec,Grand sac cabas en toile de jute avec logo personnalisé,4.9,20800,4.06,50.0,8.11
1887676671,https://www.etsy.com/fr/listing/1887676671/sac-fourre-tout-en-coton-personnalise,"Sac fourre-tout en coton personnalisé avec logo - Grand sac en toile promotionnel personnalisé pour les entreprises, les événements, les mariages, 3 tailles disponibles",4.9,1300,5.29,30.0,7.56
1741530724,https://www.etsy.com/fr/listing/1741530724/sac-fourre-tout-personnalise-en-toile-de,Sac fourre-tout personnalisé en toile de jute : cadeau monogramme fleur de naissance,4.7,1600,5.18,40.0,8.64
1816467923,https://www.etsy.com/fr/listing/1816467923/sac-a-bandouliere-en-lino-sac-fourre,Sac à bandoulière en lin| Sac fourre-tout en lin| Sac à bandoulière| Sac réutilisable| Sac coloré| Sac à provisions en lin| Articles les plus vendus| Accessoires de voyage,4.9,93,33.75,25.0,45.0
1099099938,https://www.etsy.com/fr/listing/1099099938/sac-fourre-tout-en-velours-cotele-souple,"Sac fourre-tout en velours côtelé souple à double poche (olive), sac à bandoulière pour femme, cadeau de rentrée, sac pour étudiant, fourre-tout pour livres de tous les jours",4.9,402,25.97,25.0,34.62
1706514607,https://www.etsy.com/fr/listing/1706514607/sac-fourre-tout-fleurs-et-livres-sac,"Sac fourre-tout fleurs et livres, sac fourre-tout en coton à fleurs, sac fourre-tout livresques, fourre-tout pour pile de livres, cadeau pour femme, sac cadeau d'anniversaire, sac pour la vie",4.9,644,,,
1805200485,https://www.etsy.com/fr/listing/1805200485/tote-bag-personnalise-bols-bretons,Tote bag personnalisé bols bretons,5.0,229,12.67,25.0,16.9
1760261539,https://www.etsy.com/fr/listing/1760261539/cabas-en-toile-brodee-sac-de-plage,Cabas en toile brodée : sac de plage personnalisé à monogramme,4.8,30500,12.95,25.0,17.27
4370654882,https://www.etsy.com/fr/listing/4370654882/sac-cabas-en-velours-cotele-marron-grand,Sac cabas en velours côtelé marron – grand tote bag fleuri,4.9,53,,,
572093271,https://www.etsy.com/fr/listing/572093271/sac-fourre-tout-en-lin-sac-a-provisions,"Sac fourre-tout en lin, sac à provisions en lin, sac de plage en lin, sac de yoga en lin, grand sac fourre-tout, sac en toile",4.7,4600,,,
1860482369,https://www.etsy.com/fr/listing/1860482369/12-sacs-fourre-tout-personnalises-non,12 sacs fourre-tout personnalisés non tissés d'épicerie : sac réutilisable promotionnel,4.7,60,,,
4383325645,https://www.etsy.com/fr/listing/4383325645/cabas-en-velours-cotele-brode,"Cabas en velours côtelé brodé personnalisé - Cabas personnalisé, cabas de week-end et de tous les jours, cadeau pour elle, sacs fourre-tout, cadeau de Noël, bas de Noël",4.9,12400,15.54,30.0,22.19
1515575367,https://www.etsy.com/fr/listing/1515575367/sac-fourre-tout-surdimensionne-en-toile,Sac fourre-tout surdimensionné en toile personnalisé : grand sac cabas initial personnalisé,5.0,1100,43.12,10.0,47.91
1340063749,https://www.etsy.com/fr/listing/1340063749/sac-fourre-tout-brode,Sac fourre-tout brodé personnalisé/Couleurs personnalisées/Cadeau de broderie personnalisé/100% coton/Respectueux de l'environnement/Sac fourre-tout en toile personnalisé/Cadeau d'anniversaire,4.9,355,23.11,11.0,25.97
1859709665,https://www.etsy.com/fr/listing/1859709665/sac-fourre-tout-personnalise-sur-le,"Sac fourre-tout personnalisé sur le thème de Londres - Sac en toile avec prénom personnalisé, design britannique emblématique",4.9,1300,4.41,30.0,6.29
1660775514,https://www.etsy.com/fr/listing/1660775514/dear-diary-boho-chic-sac-fourre-tout,DEAR DIARY - Boho Chic : sac fourre-tout d'inspiration vintage - Tendance - Article le plus populaire - Élégant - Article le plus vendu - Idées cadeaux - Boho,5.0,2,14.59,10.0,16.21
1113029427,https://www.etsy.com/fr/listing/1113029427/sac-fourre-tout-en-velours-cotele-souple,"Sac fourre-tout en velours côtelé souple à double poche (bordeaux), sac à bandoulière pour femme, cadeau de rentrée, sac pour étudiant, fourre-tout pour livres de tous les jours",4.9,402,25.97,25.0,34.62
4344821768,https://www.etsy.com/fr/listing/4344821768/maxi-tote-bag-en-coton-design-maison,Maxi tote bag en coton design Maison LaRoseDubois doublé personnalisable – Grand sac porté épaule 38x42 cm – Plusieurs coloris disponibles,5.0,9000,17.5,30.0,25.0
1421184838,https://www.etsy.com/fr/listing/1421184838/tote-bag-avec-texte-personnalise-ideal,Tote Bag avec Texte Personnalisé - Idéal pour Cadeaux !,5.0,370,,,
4314895784,https://www.etsy.com/fr/listing/4314895784/sac-fourre-tout-chat-furtif-sac-fourre,"Sac fourre-tout chat furtif - Sac fourre-tout en toile de coton, amoureux des chats, sac cabas réutilisable, cadeau pour amoureux des chats, cadeau pour elle, minou, sac pour la vie, chat noir",4.9,18100,,,
1659650119,https://www.etsy.com/fr/listing/1659650119/cabas-en-toile-avec-initiales-brodees,Cabas en toile avec initiales brodées - Cabas bateau personnalisé en coton bio,4.8,30500,16.97,25.0,22.63
1845647304,https://www.etsy.com/fr/listing/1845647304/jai-99-problemes-et-une-petite-gaterie,J'ai 99 problèmes et une petite gâterie en résoudrait la plupart,4.8,376,10.22,50.0,20.45
4305443539,https://www.etsy.com/fr/listing/4305443539/sac-fourre-tout-summer-vibes-sac-fourre,"Sac fourre-tout Summer Vibes, Sac fourre-tout pour les vacances d'été, Cabas de plage en toile de coton, Sac cadeau de plage, Sac d'été, Sac fourre-tout en coquillage",4.8,3300,12.04,47.0,22.71
1778268759,https://www.etsy.com/fr/listing/1778268759/sac-fourre-tout-retro-winnie-lourson-sac,"Sac fourre-tout rétro Winnie l'ourson, sac fourre-tout Winnie l'ourson et ses amis, cadeau sac fourre-tout, sac fourre-tout mignon, sac fourre-tout décontracté Disney, sac cadeau amoureux de l'ourson",4.8,1300,7.23,75.0,28.94
1468756260,https://www.etsy.com/fr/listing/1468756260/sac-fourre-tout-personnalise-avec,"Sac fourre-tout personnalisé avec fermeture éclair, sac fourre-tout floral brodé marguerite, sac à main fait main, sac fourre-tout esthétique à fleurs",4.9,1200,9.12,25.0,12.16
4329619136,https://www.etsy.com/fr/listing/4329619136/si-jamais-il-y-a-un-lendemain-ou-nous-ne,Si jamais il y a un lendemain où nous ne sommes pas ensemble... Sac fourre-tout Winnie l'ourson Cadeau de l'amitié meilleur ami Citation inspirante Sac en toile,4.9,824,6.54,45.0,11.89
1837160339,https://www.etsy.com/fr/listing/1837160339/sac-fourre-tout-en-coton-fleurs-sauvages,Sac fourre-tout en coton fleurs sauvages paon : sac en toile écologique,5.0,72,8.03,25.0,10.71
4303667940,https://www.etsy.com/fr/listing/4303667940/fourre-tout-en-velours-cotele-ours-en,Fourre-tout en velours côtelé ours en peluche - Adorable sac à bandoulière imprimé avec fermeture magnétique et poches intérieures Doublure en toile douce | Beige Rose Bleu Crème,5.0,6400,21.64,30.0,30.91
1331210769,https://www.etsy.com/fr/listing/1331210769/sac-en-jute-personnalise-avec-prenom-o,"Sac en jute personnalisé avec prénom | Idée cadeau pour Elle, Maman, Mamie, Maîtresse, nounou | Sac de course | Cabas plage en Toile de jute",4.9,545,11.77,21.0,14.9
4327691717,https://www.etsy.com/fr/listing/4327691717/sac-fourre-tout-en-toile-de-coton-a,Sac fourre-tout en toile de coton à rayures : sac de plage chic côtier,5.0,102,45.0,25.0,60.0
1036469325,https://www.etsy.com/fr/listing/1036469325/storyteller-tote-bag-future-author-gift,"Storyteller Tote Bag, Future Author Gift, New Writer, Best Selling Author, Writer Birthday gift, Gifts for Writers, Personalized Tote Bag",4.9,4400,15.45,10.0,17.16
1707284790,https://www.etsy.com/fr/listing/1707284790/sac-fourre-tout-colore-poulets-sac,"Sac fourre-tout coloré poulets, sac fourre-tout mignons poussins, sac fourre-tout pour amateurs de poulet, fourre-tout animal mignon, sac esthétique, fourre-tout décontracté en toile, sac fourre-tout cadeau",4.8,1300,10.82,75.0,43.28
1468567815,https://www.etsy.com/fr/listing/1468567815/cabas-de-plage-personnalise-en-toile-de,Cabas de plage personnalisé en toile de coton à monogramme - Cadeau de demoiselle d'honneur,4.9,20800,15.13,50.0,30.26
1076948271,https://www.etsy.com/fr/listing/1076948271/sac-a-bandouliere-en-cuir-tresse,Sac à bandoulière en cuir tressé : bandoulière en cuir souple italien,4.9,2800,142.5,25.0,190.0
4363610540,https://www.etsy.com/fr/listing/4363610540/sac-fourre-tout-personnalise-en-velours,"Sac fourre-tout personnalisé en velours côtelé, fourre-tout personnalisé pour tous les jours, sac bandoulière de voyage, sac à bandoulière pour femme, cadeau pour elle, cadeaux de Noël personnalisés",4.9,8100,10.8,30.0,15.43
1722966700,https://www.etsy.com/fr/listing/1722966700/sac-fourre-tout-drole-de-chat-je-deteste,"Sac fourre-tout drôle de chat, je déteste le sac fourre-tout des gens du matin, cadeau pour amoureux des chats, sac fourre-tout mignon, sac en toile, sac esthétique, fourre-tout en toile décontracté, sac fourre-tout cadeau",4.8,1300,7.23,75.0,28.94
1804262488,https://www.etsy.com/fr/listing/1804262488/tote-bag-personnalise-nounoucabas,tote bag personnalisé Nounou/cabas Merveilleuse Nounou /sac cabas nounou/sac nounou/cadeau noël nounou/fête des nounous/noël,4.9,1100,,,
1833718800,https://www.etsy.com/fr/listing/1833718800/tote-bag,Tote bag,5.0,169,,,
1892522685,https://www.etsy.com/fr/listing/1892522685/sac-fourre-tout-en-velours-cotele-fleuri,Sac fourre-tout en velours côtelé fleuri brodé : sac à bandoulière doux au quotidien,5.0,6400,20.56,30.0,29.37
1754773656,https://www.etsy.com/fr/listing/1754773656/grands-sacs-fourre-tout-en-toile-bio,"Grands sacs fourre-tout en toile bio avec poignées, sac fourre-tout vierge réutilisable en tissu, sac fourre-tout vierge, coton beige",4.8,358,4.05,25.0,5.4
1660657042,https://www.etsy.com/fr/listing/1660657042/sac-cabas-matelasse-boheme-chic-tissu,"Sac cabas matelassé bohème chic, tissu batik Bali, tote bag fleuri prune rose",5.0,386,,,
1819626236,https://www.etsy.com/fr/listing/1819626236/tote-bag-personnalise-collegue-de,Tote bag personnalisé Collègue de Travail /Cadeau collègue /cadeau départ retraite /cadeau noël collègue/ cabas collègue/ sac collègue,4.8,147,,,
1780626531,https://www.etsy.com/fr/listing/1780626531/sac-fourre-tout-de-jardin-brode-de,"Sac fourre-tout de jardin brodé de marguerites - Sac en toile floral esthétique, cadeau Cottagecore, fourre-tout pour les amoureux des fleurs respectueux de l'environnement et réutilisable",5.0,82,25.32,35.0,38.95
